DEU1
SOLAR_ROOFTOP
LCOE_1
2008
0
0
0
0
0
0
0
0.0057207
0.0326276
0.0571867
0.0789232
0.0898672
0.0817974
0.0601132
0.0295994
0.00285611
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0112985
0.0688708
0.134714
0.190295
0.212049
0.18484
0.125328
0.0591553
0.00586279
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0107474
0.0609313
0.116775
0.160522
0.175463
0.152822
0.0994401
0.0476957
0.00524078
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0127307
0.0773903
0.157649
0.234182
0.262116
0.223699
0.143861
0.0661337
0.00628616
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00791889
0.0416355
0.070453
0.0854053
0.0872443
0.0731575
0.0521222
0.0270739
0.00283219
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00775569
0.0474795
0.0831412
0.112977
0.129908
0.125688
0.10269
0.053744
0.0068591
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00646004
0.045286
0.0864912
0.12106
0.131119
0.130552
0.105205
0.0534841
0.00630737
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0172201
0.110359
0.217914
0.28714
0.292496
0.242295
0.159583
0.0788868
0.00993696
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0102253
0.0575124
0.110126
0.150364
0.150184
0.122853
0.0860158
0.0436241
0.00553707
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0162446
0.0967141
0.188412
0.254741
0.274349
0.24047
0.163344
0.0800582
0.0108158
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0148194
0.0781734
0.144491
0.19829
0.222906
0.194935
0.137435
0.0711783
0.0103651
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0101026
0.0509559
0.0859503
0.0996158
0.0996409
0.0872613
0.0677155
0.0377235
0.0063964
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0171225
0.109937
0.216558
0.294833
0.321634
0.292517
0.21759
0.109289
0.0158452
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0130396
0.068409
0.125312
0.163847
0.179397
0.157976
0.10872
0.0564698
0.00952235
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0185507
0.0961673
0.182698
0.242461
0.248457
0.210343
0.139456
0.0683372
0.0115778
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00844193
0.0460111
0.082223
0.115564
0.148454
0.146511
0.115417
0.0670006
0.0137708
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0164508
0.0838903
0.15562
0.219187
0.236363
0.19477
0.131451
0.069254
0.01287
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0154137
0.0684679
0.107863
0.130265
0.129877
0.114958
0.0867161
0.049537
0.0106356
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00838516
0.0363548
0.056503
0.0750022
0.0885686
0.0835405
0.0586178
0.0315702
0.00661739
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0116097
0.0475683
0.0767929
0.107041
0.126923
0.12225
0.0935674
0.0544799
0.0131273
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0126456
0.0520642
0.0824561
0.106456
0.11886
0.110431
0.084512
0.0501991
0.0118544
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0141988
0.0724395
0.123263
0.17259
0.208028
0.20173
0.179593
0.109308
0.0268249
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.90798e-11
0.0288356
0.123119
0.205867
0.291278
0.322577
0.28033
0.195765
0.108899
0.0251299
2.09839e-08
0
0
0
0
0
0
0
0
0
0
0
0
0
3.46853e-08
0.025538
0.103238
0.169472
0.216695
0.227604
0.198798
0.142873
0.0806333
0.0218742
9.00578e-07
0
0
0
0
0
0
0
0
0
0
0
0
0
6.90361e-07
0.0353741
0.163601
0.274876
0.359862
0.394587
0.358637
0.271502
0.160969
0.0405356
5.26218e-06
0
0
0
0
0
0
0
0
0
0
0
0
0
3.06312e-06
0.0243906
0.100617
0.176973
0.272298
0.333218
0.321341
0.24698
0.153798
0.04272
1.65469e-05
0
0
0
0
0
0
0
0
0
0
0
0
0
1.3247e-06
0.0106258
0.040845
0.0599849
0.0756504
0.0879343
0.081828
0.0678877
0.0442712
0.0138228
4.72674e-05
0
0
0
0
0
0
0
0
0
0
0
0
0
1.48678e-05
0.0246989
0.0850596
0.115007
0.146899
0.160321
0.150469
0.123719
0.0809339
0.0262469
9.18532e-05
0
0
0
0
0
0
0
0
0
0
0
0
0
3.27502e-05
0.0267291
0.0871829
0.124021
0.169226
0.201326
0.203066
0.169224
0.111744
0.0366777
0.000269875
0
0
0
0
0
0
0
0
0
0
0
0
0
4.56054e-05
0.0212597
0.0699128
0.102271
0.121735
0.120731
0.0966952
0.0703377
0.0474161
0.0169402
7.58458e-05
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000136875
0.0306062
0.0970475
0.123704
0.147843
0.139036
0.116055
0.092927
0.0715015
0.0269489
0.000435488
0
0
0
0
0
0
0
0
0
0
0
0
0
9.04722e-05
0.0182631
0.0622861
0.106278
0.137553
0.143329
0.141623
0.115017
0.0727846
0.0259889
0.000334273
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000148915
0.0276566
0.0937886
0.140158
0.176175
0.20891
0.210348
0.18267
0.125951
0.0459196
0.0011931
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000419566
0.0562048
0.192657
0.333775
0.425357
0.459658
0.440637
0.352147
0.211709
0.0718918
0.00169429
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000565524
0.0390595
0.117736
0.181599
0.206823
0.210836
0.191211
0.138698
0.0783049
0.0278905
0.000860222
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000733193
0.0392663
0.114127
0.171763
0.19218
0.188628
0.159153
0.106377
0.0605805
0.0230489
0.000689511
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000528078
0.0292566
0.0874487
0.124511
0.15057
0.155801
0.149132
0.135669
0.0902869
0.0347958
0.00146346
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00105898
0.0582837
0.188728
0.304308
0.378515
0.427229
0.423573
0.360073
0.228819
0.0861466
0.00399982
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00163698
0.0645304
0.19733
0.315549
0.412152
0.456238
0.443093
0.365168
0.234894
0.0925188
0.00488967
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00197513
0.0741247
0.227916
0.371682
0.472922
0.513954
0.494759
0.409815
0.263052
0.102858
0.00583212
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00248592
0.0806569
0.239968
0.39802
0.502169
0.543257
0.521993
0.431908
0.278873
0.10968
0.00672729
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00303762
0.0856031
0.24765
0.395045
0.485051
0.514443
0.487724
0.401642
0.261618
0.107599
0.0078859
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00283357
0.0663264
0.184285
0.293053
0.367106
0.390747
0.367168
0.306047
0.205507
0.0886848
0.00801745
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00296318
0.0618939
0.162689
0.244099
0.309021
0.357367
0.37467
0.339698
0.236124
0.102352
0.00938315
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00273359
0.0450925
0.108791
0.152185
0.186298
0.20182
0.19379
0.165579
0.113124
0.0515413
0.00549042
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00375664
0.0678761
0.180093
0.285465
0.345707
0.352512
0.335546
0.304027
0.215784
0.0986165
0.0105263
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00707738
0.11035
0.285658
0.4385
0.532149
0.555747
0.521526
0.449434
0.311955
0.139467
0.0154504
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00784058
0.107551
0.269661
0.406874
0.489991
0.517279
0.496388
0.421478
0.28664
0.130332
0.0160946
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00663554
0.0870904
0.204346
0.293658
0.350515
0.363225
0.335991
0.289962
0.203658
0.0994579
0.0135815
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00657005
0.0813512
0.186284
0.274002
0.349461
0.38735
0.380054
0.351471
0.262837
0.132975
0.0176569
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00936011
0.0983655
0.20847
0.288995
0.345342
0.353911
0.309015
0.240695
0.144967
0.068951
0.00886054
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0057534
0.0484414
0.102357
0.149049
0.184612
0.177985
0.148461
0.120135
0.0788789
0.0455494
0.0072789
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00378916
0.0413854
0.0894826
0.130457
0.166389
0.175326
0.165138
0.150283
0.109357
0.0624332
0.00825709
0
0
0
0
0
0
0
0
0
0
0
0
0
0.010399
0.0949798
0.208683
0.305475
0.36924
0.401412
0.407545
0.382431
0.280399
0.152472
0.022893
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0146763
0.128999
0.248879
0.337959
0.40172
0.422473
0.399526
0.363158
0.278737
0.160575
0.0246799
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0121881
0.0943736
0.181065
0.257453
0.336188
0.390265
0.388396
0.359438
0.268359
0.153791
0.0262885
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0149919
0.11132
0.211441
0.284632
0.321939
0.302165
0.251273
0.198793
0.13095
0.0721145
0.0117141
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0144755
0.0999445
0.174231
0.194224
0.192561
0.188851
0.168231
0.176307
0.142545
0.103013
0.0220101
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0238603
0.153789
0.289982
0.398446
0.437463
0.398467
0.341574
0.278036
0.179725
0.108921
0.022099
1.21886e-09
0
0
0
0
0
0
0
0
0
0
0
0
0.010481
0.0649991
0.120424
0.166911
0.190754
0.197854
0.176263
0.13664
0.0852783
0.0508782
0.0113034
1.51901e-07
0
0
0
0
0
0
0
0
0
0
0
4.63224e-09
0.00900708
0.0522462
0.10917
0.141602
0.153829
0.164813
0.159577
0.176232
0.143626
0.0923302
0.0210821
1.06703e-05
0
0
0
0
0
0
0
0
0
0
0
9.44225e-07
0.0107158
0.0513028
0.0857599
0.0995677
0.12575
0.141154
0.130914
0.141304
0.110066
0.0758158
0.0183346
1.30843e-05
0
0
0
0
0
0
0
0
0
0
0
5.53853e-06
0.0155865
0.0811111
0.136637
0.147209
0.173806
0.171765
0.158756
0.15283
0.1248
0.0891769
0.0232386
7.67971e-05
0
0
0
0
0
0
0
0
0
0
0
2.3914e-05
0.0281359
0.134815
0.234728
0.294729
0.301729
0.273328
0.244289
0.225558
0.175923
0.110241
0.0275812
9.35461e-05
0
0
0
0
0
0
0
0
0
0
0
6.83048e-05
0.0393199
0.197094
0.345427
0.426871
0.460486
0.414564
0.354261
0.366393
0.309293
0.206202
0.0506603
0.000171476
0
0
0
0
0
0
0
0
0
0
0
0.000107136
0.0352274
0.142494
0.22955
0.286984
0.327991
0.341919
0.317941
0.288381
0.213527
0.131565
0.0348199
0.000121964
0
0
0
0
0
0
0
0
0
0
0
0.00015012
0.0337537
0.13161
0.215418
0.259559
0.295775
0.29794
0.266761
0.232725
0.16912
0.106875
0.0302868
0.000156555
0
0
0
0
0
0
0
0
0
0
0
7.29171e-05
0.0250007
0.105556
0.192011
0.248373
0.292254
0.303121
0.27961
0.261386
0.192245
0.127856
0.0388439
0.000246126
0
0
0
0
0
0
0
0
0
0
0
0.000208483
0.0456412
0.166207
0.287244
0.366145
0.388337
0.354052
0.31673
0.294043
0.235937
0.157079
0.0443252
0.000232933
0
0
0
0
0
0
0
0
0
0
0
0.00029192
0.0598139
0.222254
0.359881
0.420539
0.467841
0.462918
0.410088
0.337758
0.229144
0.126245
0.0328325
0.000113868
0
0
0
0
0
0
0
0
0
0
0
0.000264454
0.0381779
0.121505
0.19105
0.214521
0.212709
0.19563
0.182363
0.194711
0.16849
0.129207
0.0420245
0.000296086
0
0
0
0
0
0
0
0
0
0
0
0.000369189
0.0411161
0.122573
0.190408
0.212201
0.257474
0.256202
0.209244
0.182917
0.140227
0.100529
0.0363071
0.00034711
0
0
0
0
0
0
0
0
0
0
0
0.000510088
0.0441493
0.129127
0.192587
0.223668
0.248927
0.241459
0.226452
0.217187
0.166607
0.10619
0.0350403
0.000381759
0
0
0
0
0
0
0
0
0
0
0
0.000396069
0.0214628
0.0592493
0.0979021
0.117224
0.142315
0.157139
0.165739
0.187362
0.174601
0.141079
0.0524852
0.00069592
0
0
0
0
0
0
0
0
0
0
0
0.00132315
0.0647717
0.188467
0.309826
0.411479
0.483373
0.49198
0.460146
0.38875
0.267806
0.142611
0.046309
0.000926218
0
0
0
0
0
0
0
0
0
0
0
0.000550935
0.0266474
0.0759936
0.119618
0.140847
0.157774
0.165228
0.156005
0.142509
0.119836
0.0874664
0.0351267
0.00069431
0
0
0
0
0
0
0
0
0
0
0
0.00128915
0.0379108
0.104232
0.17275
0.20008
0.224247
0.222741
0.198646
0.174629
0.134631
0.102392
0.0436332
0.00116668
0
0
0
0
0
0
0
0
0
0
0
0.00310588
0.0890289
0.230863
0.343082
0.382843
0.384189
0.372588
0.355505
0.347037
0.293302
0.217441
0.0870132
0.00221516
0
0
0
0
0
0
0
0
0
0
0
0.00293788
0.0650009
0.158378
0.246357
0.286701
0.321653
0.33625
0.330492
0.31136
0.258203
0.191063
0.0799424
0.00253931
0
0
0
0
0
0
0
0
0
0
0
0.0036781
0.0601114
0.143734
0.219857
0.246697
0.270717
0.285645
0.285915
0.252255
0.177671
0.10033
0.0386423
0.00145413
0
0
0
0
0
0
0
0
0
0
0
0.00242187
0.0381476
0.0843892
0.125113
0.142652
0.170608
0.181348
0.165931
0.1566
0.128744
0.0977984
0.0464408
0.00231038
0
0
0
0
0
0
0
0
0
0
0
0.00462225
0.0570431
0.131032
0.196479
0.210383
0.206325
0.192368
0.173379
0.164232
0.140045
0.111978
0.0533761
0.00262489
0
0
0
0
0
0
0
0
0
0
0
0.00548811
0.0712665
0.173344
0.257797
0.293734
0.314246
0.320161
0.318113
0.301083
0.248317
0.177726
0.0810084
0.00513357
0
0
0
0
0
0
0
0
0
0
0
0.0100307
0.101163
0.222279
0.328231
0.386369
0.420327
0.415046
0.390043
0.334611
0.256073
0.171735
0.0757796
0.00456908
0
0
0
0
0
0
0
0
0
0
0
0.00672527
0.0601538
0.125889
0.197603
0.245787
0.282752
0.295575
0.285149
0.265819
0.218564
0.157409
0.075
0.00532331
0
0
0
0
0
0
0
0
0
0
0
0.008255
0.063837
0.14195
0.22077
0.250924
0.258965
0.247933
0.236398
0.216168
0.171522
0.139536
0.0706491
0.00589604
0
0
0
0
0
0
0
0
0
0
0
0.0119457
0.0883694
0.195055
0.301498
0.356471
0.36417
0.334064
0.289076
0.235443
0.176095
0.120982
0.0541355
0.00453902
0
0
0
0
0
0
0
0
0
0
4.79399e-08
0.0169593
0.115489
0.244059
0.362869
0.422464
0.451122
0.449351
0.44019
0.416558
0.348491
0.242063
0.103747
0.0082047
0
0
0
0
0
0
0
0
0
0
4.71637e-07
0.015154
0.0975372
0.202048
0.281839
0.325335
0.37043
0.395413
0.412395
0.40945
0.367712
0.28727
0.142634
0.0136625
0
0
0
0
0
0
0
0
0
0
8.73151e-06
0.0228306
0.133851
0.28454
0.433005
0.539219
0.594299
0.589451
0.548341
0.462511
0.354145
0.226174
0.0994942
0.00969148
0
0
0
0
0
0
0
0
0
0
2.51638e-05
0.0179722
0.0951662
0.197638
0.299045
0.349509
0.35967
0.348574
0.331839
0.29234
0.237128
0.178828
0.0922438
0.0108656
0
0
0
0
0
0
0
0
0
0
2.16748e-05
0.0212948
0.122199
0.261507
0.394798
0.469059
0.492834
0.483931
0.457382
0.400724
0.299242
0.186204
0.0800273
0.00887601
0
0
0
0
0
0
0
0
0
0
3.20351e-05
0.0146349
0.0638523
0.119894
0.175042
0.200413
0.230882
0.234734
0.226368
0.206661
0.160992
0.126162
0.0670032
0.0101801
0
0
0
0
0
0
0
0
0
0
2.38869e-05
0.0139559
0.0571385
0.107258
0.152428
0.157399
0.181697
0.201342
0.210039
0.201993
0.172422
0.142473
0.075905
0.0108685
0
0
0
0
0
0
0
0
0
0
4.69725e-05
0.0160216
0.0666556
0.135304
0.198136
0.202328
0.21709
0.220587
0.210355
0.177742
0.135932
0.116968
0.065972
0.0110289
4.97372e-10
0
0
0
0
0
0
0
0
0
0.00012854
0.0229942
0.0857008
0.159155
0.213132
0.211206
0.209369
0.21215
0.203731
0.186665
0.156705
0.117769
0.0635185
0.0110995
9.70297e-08
0
0
0
0
0
0
0
0
0
9.94584e-05
0.0237118
0.0912833
0.173644
0.238933
0.264281
0.299971
0.32506
0.330439
0.313932
0.269359
0.214288
0.118931
0.0207399
3.27871e-06
0
0
0
0
0
0
0
0
0
0.000149244
0.0229537
0.0879541
0.172442
0.249551
0.302684
0.319658
0.311425
0.28951
0.254325
0.203889
0.15661
0.0907707
0.0181289
7.99311e-06
0
0
0
0
0
0
0
0
0
0.000308146
0.0420426
0.154825
0.283315
0.394524
0.448817
0.453357
0.449548
0.432041
0.381079
0.304575
0.221356
0.113399
0.0214728
3.05458e-05
0
0
0
0
0
0
0
0
0
0.000427214
0.0374235
0.117789
0.203328
0.30235
0.364541
0.369384
0.332318
0.271281
0.205723
0.153181
0.10447
0.0543921
0.0119334
3.21394e-05
0
0
0
0
0
0
0
0
0
0.000417461
0.0297202
0.0933363
0.169118
0.236776
0.267238
0.286118
0.285178
0.260963
0.221513
0.177532
0.130567
0.0704961
0.0166178
5.76684e-05
0
0
0
0
0
0
0
0
0
0.000416066
0.0277821
0.0917638
0.173213
0.231723
0.271644
0.292502
0.286895
0.253648
0.203228
0.151977
0.102114
0.0531643
0.012062
3.75871e-05
0
0
0
0
0
0
0
0
0
0.000759431
0.0468249
0.163087
0.314802
0.458557
0.532263
0.524165
0.470827
0.404422
0.335778
0.266945
0.202872
0.113939
0.0269163
8.19539e-05
0
0
0
0
0
0
0
0
0
0.00175279
0.0578555
0.169883
0.28826
0.388373
0.420081
0.411986
0.384743
0.362453
0.330045
0.283272
0.218969
0.120261
0.0279144
7.1775e-05
0
0
0
0
0
0
0
0
0
0.00133207
0.0380809
0.108562
0.192237
0.268635
0.320476
0.344404
0.322189
0.278326
0.236375
0.187336
0.131677
0.0687398
0.0174941
5.29838e-05
0
0
0
0
0
0
0
0
0
0.000999864
0.0303299
0.091885
0.166339
0.217653
0.22927
0.242086
0.251806
0.25346
0.230439
0.193156
0.15341
0.0927283
0.0271685
0.000136251
0
0
0
0
0
0
0
0
0
0.00233988
0.0502111
0.149489
0.270691
0.350139
0.350522
0.354176
0.357737
0.346464
0.315816
0.269725
0.211241
0.125837
0.0345415
0.000179292
0
0
0
0
0
0
0
0
0
0.00261376
0.053873
0.150108
0.259299
0.353317
0.391986
0.415542
0.437029
0.448459
0.423331
0.362138
0.266686
0.144235
0.0381127
0.000237627
0
0
0
0
0
0
0
0
0
0.0028928
0.0451717
0.131636
0.245425
0.35122
0.424447
0.472414
0.494839
0.483494
0.438098
0.353713
0.253772
0.137999
0.0382991
0.000347081
0
0
0
0
0
0
0
0
0
0.00267962
0.0337787
0.0913416
0.161001
0.214225
0.24151
0.255408
0.253013
0.23858
0.216358
0.188499
0.155106
0.0939594
0.0279997
0.000273141
0
0
0
0
0
0
0
0
0
0.00435158
0.0527319
0.137272
0.24683
0.358226
0.432896
0.48353
0.509265
0.506992
0.463305
0.39307
0.28958
